"count_","properties_complianceState","properties_policyDefinitionName"
2,"Unknown","afd5d60a-48d2-8073-1ec2-6687e22f2ddd"
2,"Unknown","f8ded0c6-a668-9371-6bb6-661d58787198"
2,"Unknown","5decc032-95bd-2163-9549-a41aba83228e"
2,"Unknown","6228396e-2ace-7ca5-3247-45767dbf52f4"
2,"Unknown","20012034-96f0-85c2-4a86-1ae1eb457802"
2,"Unknown","93fa357f-2e38-22a9-5138-8cc5124e1923"
2,"Unknown","11ba0508-58a8-44de-5f3a-9e05d80571da"
2,"Unknown","e23444b9-9662-40f3-289e-6d25c02b48fa"
2,"Unknown","6c79c3e5-5f7b-a48a-5c7b-8c158bc01115"
2,"Unknown","1dbd51c2-2bd1-5e26-75ba-ed075d8f0d68"
2,"Unknown","677e1da4-00c3-287a-563d-f4a1cf9b99a0"
2,"Unknown","d7c1ecc3-2980-a079-1569-91aec8ac4a77"
2,"Unknown","3c5e0e1a-216f-8f49-0a15-76ed0d8b8e1f"
2,"Unknown","5b802722-71dd-a13d-2e7e-231e09589efb"
2,"Unknown","ff136354-1c92-76dc-2dab-80fb7c6a9f1a"
2,"Unknown","bf883b14-9c19-0f37-8825-5e39a8b66d5b"
2,"Unknown","a30bd8e9-7064-312a-0e1f-e1b485d59f6e"
2,"Unknown","f49925aa-9b11-76ae-10e2-6e973cc60f37"
2,"Unknown","ab02bb73-4ce1-89dd-3905-d93042809ba0"
2,"Unknown","70057208-70cc-7b31-3c3a-121af6bc1966"
2,"Unknown","06af77de-02ca-0f3e-838a-a9420fe466f5"
2,"Unknown","ef5a7059-6651-73b1-18b3-75b1b79c1565"
2,"Unknown","0dcbaf2f-075e-947b-8f4c-74ecc5cd302c"
2,"Unknown","00f12b6f-10d7-8117-9577-0f2b76488385"
2,"Unknown","0803eaa7-671c-08a7-52fd-ac419f775e75"
2,"Unknown","f9ec3263-9562-1768-65a1-729793635a8d"
2,"Unknown","d78f95ba-870a-a500-6104-8a5ce2534f19"
2,"Unknown","0ba211ef-0e85-2a45-17fc-401d1b3f8f85"
2,"Unknown","13efd2d7-3980-a2a4-39d0-527180c009e8"
2,"Unknown","a465e8e9-0095-85cb-a05f-1dd4960d02af"
2,"Unknown","57927290-8000-59bf-3776-90c468ac5b4b"
2,"Unknown","c148208b-1a6f-a4ac-7abc-23b1d41121b1"
2,"Unknown","77acc53d-0f67-6e06-7d04-5750653d4629"
2,"Unknown","44b71aa8-099d-8b97-1557-0e853ec38e0d"
2,"Unknown","22a02c9a-49e4-5dc9-0d14-eb35ad717154"
2,"Unknown","ca6d7878-3189-1833-4620-6c7254ed1607"
2,"Unknown","f6da5cca-5795-60ff-49e1-4972567815fe"
2,"Unknown","8b333332-6efd-7c0d-5a9f-d1eb95105214"
2,"Unknown","be1c34ab-295a-07a6-785c-36f63c1d223e"
2,"Unknown","8c44a0ea-9b09-4d9c-0e91-f9bee3d05bfb"
2,"Unknown","09960521-759e-5d12-086f-4192a72a5e92"
2,"Unknown","c2cb4658-44dc-9d11-3dad-7c6802dd5ba3"
2,"Unknown","ef718fe4-7ceb-9ddf-3198-0ee8f6fe9cba"
2,"Unknown","84a01872-5318-049e-061e-d56734183e84"
2,"Unknown","4e45863d-9ea9-32b4-a204-2680bc6007a6"
2,"Unknown","ffea18d9-13de-6505-37f3-4c1f88070ad7"
2,"Unknown","0d04cb93-a0f1-2f4b-4b1b-a72a1b510d08"
2,"Unknown","92b94485-1c49-3350-9ada-dffe94f08e87"
2,"Unknown","46ab2c5e-6654-1f58-8c83-e97a44f39308"
2,"Unknown","3eabed6d-1912-2d3c-858b-f438d08d0412"
2,"Unknown","0040d2e5-2779-170d-6a2c-1f5fca353335"
2,"Unknown","318b2bd9-9c39-9f8b-46a7-048401f33476"
2,"Unknown","e750ca06-1824-464a-2cf3-d0fa754d1cb4"
2,"Unknown","b33d61c1-7463-7025-0ec0-a47585b59147"
2,"Unknown","085467a6-9679-5c65-584a-f55acefd0d43"
2,"Unknown","db28735f-518f-870e-15b4-49623cbe3aa0"
2,"Unknown","8a703eb5-4e53-701b-67e4-05ba2f7930c8"
2,"Unknown","b7306e73-0494-83a2-31f5-280e934a8f70"
2,"Unknown","edcc36f1-511b-81e0-7125-abee29752fe7"
2,"Unknown","b262e1dd-08e9-41d4-963a-258909ad794b"
2,"Unknown","ff1efad2-6b09-54cc-01bf-d386c4d558a8"
2,"Unknown","66e5cb69-9f1c-8b8d-8fbd-b832466d5aa8"
2,"Unknown","d91558ce-5a5c-551b-8fbb-83f793255e09"
2,"Unknown","dd6d00a8-701a-5935-a22b-c7b9c0c698b2"
2,"Unknown","df54d34f-65f3-39f1-103c-a0464b8615df"
2,"Unknown","26daf649-22d1-97e9-2a8a-01b182194d59"
2,"Unknown","d6653f89-7cb5-24a4-9d71-51581038231b"
2,"Unknown","c4ccd607-702b-8ae6-8eeb-fc3339cd4b42"
2,"Unknown","d661e9eb-4e15-5ba1-6f02-cdc467db0d6c"
2,"Unknown","7a0ecd94-3699-5273-76a5-edb8499f655a"
2,"Unknown","97d91b33-7050-237b-3e23-a77d57d84e13"
2,"Unknown","9c276cf3-596f-581a-7fbd-f5e46edaa0f4"
2,"Unknown","de077e7e-0cc8-65a6-6e08-9ab46c827b05"
2,"Unknown","678ca228-042d-6d8e-a598-c58d5670437d"
2,"Unknown","62fa14f0-4cbe-762d-5469-0899a99b98aa"
2,"Unknown","ffdaa742-0d6f-726f-3eac-6e6c34e36c93"
2,"Unknown","291f20d4-8d93-1d73-89f3-6ce28b825563"
2,"Unknown","ced727b3-005e-3c5b-5cd5-230b79d56ee8"
2,"Unknown","bbb2e6d6-085f-5a35-a55d-e45daad38933"
2,"Unknown","c7d57a6a-7cc2-66c0-299f-83bf90558f5d"
2,"Unknown","3c9aa856-6b86-35dc-83f4-bc72cec74dea"
2,"Unknown","bfc540fe-376c-2eef-4355-121312fa4437"
2,"Unknown","6bededc0-2985-54d5-4158-eb8bad8070a0"
2,"Unknown","34aac8b2-488a-2b96-7280-5b9b481a317a"
2,"Unknown","1bc7fd64-291f-028e-4ed6-6e07886e163f"
2,"Unknown","03b6427e-6072-4226-4bd9-a410ab65317e"
2,"Unknown","341bc9f1-7489-07d9-4ec6-971573e1546a"
2,"Unknown","e6f7b584-877a-0d69-77d4-ab8b923a9650"
2,"Unknown","60ee1260-97f0-61bb-8155-5d8b75743655"
2,"Unknown","c7fddb0e-3f44-8635-2b35-dc6b8e740b7c"
2,"Unknown","f476f3b0-4152-526e-a209-44e5f8c968d7"
2,"Unknown","398fdbd8-56fd-274d-35c6-fa2d3b2755a1"
2,"Unknown","79365f13-8ba4-1f6c-2ac4-aa39929f56d0"
2,"Unknown","59bedbdc-0ba9-39b9-66bb-1d1c192384e6"
2,"Unknown","eb1c944e-0e94-647b-9b7e-fdb8d2af0838"
2,"Unknown","10c4210b-3ec9-9603-050d-77e4d26c7ebb"
2,"Unknown","50e9324a-7410-0539-0662-2c1e775538b7"
2,"Unknown","aeed863a-0f56-429f-945d-8bb66bd06841"
2,"Unknown","e4054c0e-1184-09e6-4c5e-701e0bc90f81"
2,"Unknown","f26af0b1-65b6-689a-a03f-352ad2d00f98"
2,"Unknown","32f22cfa-770b-057c-965b-450898425519"
2,"Unknown","8489ff90-8d29-61df-2d84-f9ab0f4c5e84"
2,"Unknown","34d38ea7-6754-1838-7031-d7fd07099821"
2,"Unknown","2f204e72-1896-3bf8-75c9-9128b8683a36"
2,"Unknown","f7eb1d0b-6d4f-2d59-1591-7563e11a9313"
2,"Unknown","79f081c7-1634-01a1-708e-376197999289"
2,"Unknown","a830fe9e-08c9-a4fb-420c-6f6bf1702395"
2,"Unknown","49c23d9b-02b0-0e42-4f94-e8cef1b8381b"
2,"Unknown","4b8fd5da-609b-33bf-9724-1c946285a14c"
2,"Unknown","7b28ba4f-0a87-46ac-62e1-46b7c09202a8"
2,"Unknown","873895e8-0e3a-6492-42e9-22cd030e9fcd"
2,"Unknown","97cfd944-6f0c-7db2-3796-8e890ef70819"
2,"Unknown","a08b18c7-9e0a-89f1-3696-d80902196719"
2,"Unknown","4c6df5ff-4ef2-4f17-a516-0da9189c603b"
2,"Unknown","623b5f0a-8cbd-03a6-4892-201d27302f0c"
2,"Unknown","03d550b4-34ee-03f4-515f-f2e2faf7a413"
2,"Unknown","1a2a03a4-9992-5788-5953-d8f6615306de"
2,"Unknown","b1666a13-8f67-9c47-155e-69e027ff6823"
2,"Unknown","59f7feff-02aa-6539-2cf7-bea75b762140"
2,"Unknown","08ad71d0-52be-6503-4908-e015460a16ae"
2,"Unknown","b5244f81-6cab-3188-2412-179162294996"
2,"Unknown","f29b17a4-0df2-8a50-058a-8570f9979d28"
2,"Unknown","14a4fd0a-9100-1e12-1362-792014a28155"
2,"Unknown","4781e5fd-76b8-7d34-6df3-a0a7fca47665"
2,"Unknown","9e3c505e-7aeb-2096-3417-b132242731fc"
2,"Unknown","ca748dfe-3e28-1d18-4221-89aea30aa0a5"
2,"Unknown","53fc1282-0ee3-2764-1319-e20143bb0ea5"
2,"Unknown","72889284-15d2-90b2-4b39-a1e9541e1152"
2,"Unknown","97f0d974-1486-01e2-2088-b888f46c0589"
2,"Unknown","921ae4c1-507f-5ddb-8a58-cfa9b5fd96f0"
2,"Unknown","35963d41-4263-0ef9-98d5-70eb058f9e3c"
2,"Unknown","b4512986-80f5-1656-0c58-08866bd2673a"
2,"Unknown","4aacaec9-0628-272c-3e83-0d68446694e0"
2,"Unknown","29363ae1-68cd-01ca-799d-92c9197c8404"
2,"NonCompliant","1a4e592a-6a6e-44a5-9814-e36264ca96e7"
2,"Unknown","3ae68d9a-5696-8c32-62d3-c6f9c52e437c"
2,"Unknown","e4b00788-7e1c-33ec-0418-d048508e095b"
2,"Unknown","a44c9fba-43f8-4b7b-7ee6-db52c96b4366"
2,"Unknown","ebb0ba89-6d8c-84a7-252b-7393881e43de"
2,"Unknown","c5784049-959f-6067-420c-f4cefae93076"
2,"Unknown","d8bbd80e-3bb1-5983-06c2-428526ec6a63"
2,"Unknown","e435f7e3-0dd9-58c9-451f-9b44b96c0232"
2,"Unknown","3b30aa25-0f19-6c04-5ca4-bd3f880a763d"
2,"Unknown","b2d3e5a2-97ab-5497-565a-71172a729d93"
2,"Unknown","36b74844-4a99-4c80-1800-b18a516d1585"
2,"Unknown","8d140e8b-76c7-77de-1d46-ed1b2e112444"
2,"Unknown","6f311b49-9b0d-8c67-3d6e-db80ae528173"
2,"Unknown","3d399cf3-8fc6-0efc-6ab0-1412f1198517"
2,"NonCompliant","f5c0bfb3-acea-47b1-b477-b0edcdf6edc1"
2,"NonCompliant","5747353b-1ca9-42c1-a4dd-b874b894f3d4"
3,"Compliant","8b346db6-85af-419b-8557-92cee2c0f9bb"
3,"NonCompliant","3b980d31-7904-4bb7-8575-5665739a8052"
3,"Unknown","fc26e2fd-3149-74b4-5988-d64bb90f8ef7"
3,"NonCompliant","470baccb-7e51-4549-8b1a-3e5be069f663"
3,"Compliant","b2982f36-99f2-4db5-8eff-283140c09693"
3,"NonCompliant","b02aacc0-b073-424e-8298-42b22829ee0a"
3,"Compliant","f1776c76-f58c-4245-a8d0-2b207198dc8b"
3,"Unknown","171e377b-5224-4a97-1eaa-62a3b5231dac"
3,"Compliant","bd560fc0-3c69-498a-ae9f-aa8eb7de0e13"
3,"Compliant","f772fb64-8e40-40ad-87bc-7706e1949427"
3,"Compliant","89c8a434-18f0-402c-8147-630a8dea54e0"
3,"NonCompliant","fa498b91-8a7e-4710-9578-da944c68d1fe"
3,"Compliant","7809fda1-ba27-48c1-9c63-1f5aee46ba89"
3,"Unknown","1afada58-8b34-7ac2-a38a-983218635201"
3,"NonCompliant","cfb11c26-f069-4c14-8e36-56c394dae5af"
3,"NonCompliant","f39f5f49-4abf-44de-8c70-0756997bfb51"
3,"NonCompliant","ed6ae75a-828f-4fea-88fd-dead1145f1dd"
3,"NonCompliant","ebaf4f25-a4e8-415f-86a8-42d9155bef0b"
4,"Compliant","d9f1f9a9-8795-49f9-9e7b-e11db14caeb2"
4,"Compliant","037eea7a-bd0a-46c5-9a66-03aea78705d3"
4,"NonCompliant","94de2ad3-e0c1-4caf-ad78-5d47bbc83d3d"
4,"NonCompliant","8b346db6-85af-419b-8557-92cee2c0f9bb"
4,"Compliant","a9b99dd8-06c5-4317-8629-9d86a3c6e7d9"
4,"NonCompliant","f78ccdb4-7bf4-4106-8647-270491d2978a"
4,"NonCompliant","3e596b57-105f-48a6-be97-03e9243bad6e"
4,"NonCompliant","c251913d-7d24-4958-af87-478ed3b9ba41"
4,"Compliant","12ef42cb-9903-4e39-9c26-422d29570417"
4,"NonCompliant","3234ff41-8bec-40a3-b5cb-109c95f1c8ce"
4,"NonCompliant","1b4d1c4e-934c-4703-944c-27c82c06bebb"
4,"NonCompliant","037eea7a-bd0a-46c5-9a66-03aea78705d3"
4,"NonCompliant","b954148f-4c11-4c38-8221-be76711e194a"
4,"Compliant","bd78111f-4953-4367-9fd5-7e08808b54bf"
4,"Compliant","1151cede-290b-4ba0-8b38-0ad145ac888f"
4,"Compliant","09024ccc-0c5f-475e-9457-b7c0d9ed487b"
4,"NonCompliant","56a5ee18-2ae6-4810-86f7-18e39ce5629b"
4,"Compliant","0b15565f-aa9e-48ba-8619-45960f2c314d"
4,"Compliant","640d2586-54d2-465f-877f-9ffc1d2109f4"
4,"NonCompliant","94e1c2ac-cbbe-4cac-a2b5-389c812dee87"
4,"NonCompliant","41388f1c-2db0-4c25-95b2-35d7f5ccbfa9"
4,"NonCompliant","339353f6-2387-4a45-abe4-7f529d121046"
4,"NonCompliant","0cfea604-3201-4e14-88fc-fae4c427a6c5"
4,"NonCompliant","21a9766a-82a5-4747-abb5-650b6dbba6d0"
4,"Compliant","8c6a50c6-9ffd-4ae7-986f-5fa6111f9a54"
4,"NonCompliant","c5447c04-a4d7-4ba8-a263-c9ee321a6858"
4,"NonCompliant","7796937f-307b-4598-941c-67d3a05ebfe7"
4,"NonCompliant","8d7e1fde-fe26-4b5f-8108-f8e432cbc2be"
4,"NonCompliant","e9ac8f8e-ce22-4355-8f04-99b911d6be52"
4,"NonCompliant","4f11b553-d42e-4e3a-89be-32ca364cad4c"
4,"Compliant","cee51871-e572-4576-855c-047c820360f0"
4,"Compliant","464a1620-21b5-448d-8ce6-d4ac6d1bc49a"
4,"Compliant","cbd11fd3-3002-4907-b6c8-579f0e700e13"
4,"NonCompliant","5e1de0e3-42cb-4ebc-a86d-61d0c619ca48"
4,"NonCompliant","a1817ec0-a368-432a-8057-8371e17ac6ee"
4,"NonCompliant","8e826246-c976-48f6-b03e-619bb92b3d82"
4,"Compliant","adbe85b5-83e6-4350-ab58-bf3a4f736e5e"
4,"Compliant","a22f4a40-01d3-4c7d-8071-da157eeff341"
5,"NonCompliant","12d4fa5e-1f9f-4c21-97a9-b99b3c6611b5"
5,"NonCompliant","7926a6d1-b268-4586-8197-e8ae90c877d7"
5,"NonCompliant","42781ec6-6127-4c30-bdfa-fb423a0047d3"
5,"Compliant","dc921057-6b28-4fbe-9b83-f7bec05db6c2"
5,"Compliant","d38668f5-d155-42c7-ab3d-9b57b50f8fbf"
5,"Compliant","9f2dea28-e834-476c-99c5-3507b4728395"
5,"Compliant","2913021d-f2fd-4f3d-b958-22354e2bdbcb"
5,"Compliant","1f90fc71-a595-4066-8974-d4d0802e8ef0"
5,"NonCompliant","524b0254-c285-4903-bee6-bb8126cde579"
5,"Compliant","0a9fbe0d-c5c4-4da8-87d8-f4fd77338835"
6,"Compliant","aede300b-d67f-480a-ae26-4b3dfb1a1fdc"
6,"Compliant","f78ccdb4-7bf4-4106-8647-270491d2978a"
6,"NonCompliant","967a4b4b-2da9-43c1-b7d0-f98d0d74d0b1"
6,"NonCompliant","4da35fc9-c9e7-4960-aec9-797fe7d9051d"
6,"NonCompliant","4ec52d6d-beb7-40c4-9a9e-fe753254690e"
6,"NonCompliant","0fdf0491-d080-4575-b627-ad0e843cba0f"
6,"NonCompliant","7ff426e2-515f-405a-91c8-4f2333442eb5"
6,"Compliant","36d49e87-48c4-4f2e-beed-ba4ed02b71f5"
6,"Compliant","0e6763cc-5078-4e64-889d-ff4d9a839047"
6,"NonCompliant","d074ddf8-01a5-4b5e-a2b8-964aed452c0a"
6,"NonCompliant","8b0323be-cc25-4b61-935d-002c3798c6ea"
6,"Compliant","ed9bd083-7bfb-4fec-bbb4-12635e096a09"
6,"Compliant","e345b6c3-24bd-4c93-9bbb-7e5e49a17b78"
6,"NonCompliant","c3d20c29-b36d-48fe-808b-99a87530ad99"
6,"Compliant","7ff426e2-515f-405a-91c8-4f2333442eb5"
6,"Compliant","db4f9b05-5ffd-4b34-b714-3c710dbb3fd6"
7,"NonCompliant","2393d2cf-a342-44cd-a2e2-fe0188fd1234"
7,"NonCompliant","1c988dd6-ade4-430f-a608-2a3e5b0a6d38"
7,"NonCompliant","75262d3e-ba4a-4f43-85f8-9f72c090e5e3"
7,"Compliant","6581d072-105e-4418-827f-bd446d56421b"
7,"Compliant","6e2593d9-add6-4083-9c9b-4b7d2188c899"
7,"Compliant","4f4f78b8-e367-4b10-a341-d9a4ad5cf1c7"
7,"Compliant","7fe3b40f-802b-4cdd-8bd4-fd799c948cc2"
8,"NonCompliant","d0793b48-0edc-4296-a390-4c75d1bdfd71"
8,"NonCompliant","72d04c29-f87d-4575-9731-419ff16a2757"
8,"Compliant","871b205b-57cf-4e1e-a234-492616998bf7"
8,"Compliant","e8d99835-8a06-45ae-a8e0-87a91941ccfe"
8,"Compliant","b874ab2d-72dd-47f1-8cb5-4a306478a4e7"
8,"NonCompliant","71ef260a-8f18-47b7-abcb-62d0673d94dc"
8,"NonCompliant","752154a7-1e0f-45c6-a880-ac75a7e4f648"
8,"NonCompliant","d6759c02-b87f-42b7-892e-71b3f471d782"
8,"NonCompliant","7698e800-9299-47a6-b3b6-5a0fee576eed"
8,"NonCompliant","342e8053-e12e-4c44-be01-c3c2f318400f"
8,"NonCompliant","e8eef0a8-67cf-4eb4-9386-14b0e78733d4"
8,"Compliant","b0eb591a-5e70-4534-a8bf-04b9c489584a"
8,"NonCompliant","1513498c-3091-461a-b321-e9b433218d28"
9,"NonCompliant","405c5871-3e91-4644-8a63-58e19d68ff5b"
9,"Compliant","a6abeaec-4d90-4a02-805f-6b26c4d3fbe9"
9,"Compliant","679da822-78a7-4eff-8fff-a899454a9970"
9,"Compliant","21a6bc25-125e-4d13-b82d-2e19b7208ab7"
9,"Compliant","bf045164-79ba-4215-8f95-f8048dc1780b"
9,"Compliant","1c06e275-d63d-4540-b761-71f364c2111d"
9,"NonCompliant","295fc8b1-dc9f-4f53-9c61-3f313ceab40a"
9,"Compliant","783ea2a8-b8fd-46be-896a-9ae79643a0b1"
9,"Compliant","0fdf0491-d080-4575-b627-ad0e843cba0f"
10,"NonCompliant","abda6d70-9778-44e7-84a8-06713e6db027"
10,"NonCompliant","5b9159ae-1701-4a6f-9a7a-aa9c8ddd0580"
10,"Compliant","127ef6d7-242f-43b3-9eef-947faf1725d0"
10,"NonCompliant","783ea2a8-b8fd-46be-896a-9ae79643a0b1"
10,"NonCompliant","b3a22bc9-66de-45fb-98fa-00f5df42f41a"
11,"NonCompliant","b2982f36-99f2-4db5-8eff-283140c09693"
11,"NonCompliant","b874ab2d-72dd-47f1-8cb5-4a306478a4e7"
11,"NonCompliant","7809fda1-ba27-48c1-9c63-1f5aee46ba89"
12,"NonCompliant","ae5d2f14-d830-42b6-9899-df6cfe9c71a3"
12,"NonCompliant","4c3c6c5f-0d47-4402-99b8-aa543dd8bcee"
12,"NonCompliant","18ac0011-fb88-42b6-a025-b33b6f0d2cb3"
12,"NonCompliant","1604f626-4d8d-4124-8bb8-b1e5f95562de"
12,"NonCompliant","a451c1ef-c6ca-483d-87ed-f49761e3ffb5"
12,"NonCompliant","3d9f5e4c-9947-4579-9539-2a7695fbc187"
12,"Compliant","a1817ec0-a368-432a-8057-8371e17ac6ee"
12,"Compliant","8af8f826-edcb-4178-b35f-851ea6fea615"
12,"Compliant","2a1a9cdf-e04d-429a-8416-3bfb72a1b26f"
12,"NonCompliant","ca610c1d-041c-4332-9d88-7ed3094967c7"
12,"Compliant","55615ac9-af46-4a59-874e-391cc3dfb490"
12,"Compliant","d0793b48-0edc-4296-a390-4c75d1bdfd71"
12,"Compliant","34c877ad-507e-4c82-993e-3452a6e0ad3c"
12,"Compliant","e8eef0a8-67cf-4eb4-9386-14b0e78733d4"
13,"NonCompliant","dfc212af-17ea-423a-9dcb-91e2cb2caa6b"
13,"NonCompliant","cd906338-3453-47ba-9334-2d654bf845af"
13,"NonCompliant","6201aeb7-2b5c-4671-8ab4-5d3ba4d77f3b"
14,"NonCompliant","0b60c0b2-2dc2-4e1c-b5c9-abbed971de53"
14,"Compliant","92a89a79-6c52-4a7e-a03f-61306fc49312"
14,"Compliant","f0e5abd0-2554-4736-b7c0-4ffef23475ef"
14,"NonCompliant","f87b2739-92be-4121-af7f-39c0a5a24f20"
14,"Compliant","7c322315-e26d-4174-a99e-f49d351b4688"
15,"Compliant","496223c3-ad65-4ecd-878a-bae78737e9ed"
15,"Compliant","7008174a-fd10-4ef0-817e-fc820a951d73"
15,"Compliant","7261b898-8a84-4db8-9e04-18527132abb3"
15,"NonCompliant","c4857be7-912a-4c75-87e6-e30292bcdf78"
16,"NonCompliant","fc5e4038-4584-4632-8c85-c0448d374b2c"
16,"Compliant","b6e2945c-0b7b-40f5-9233-7a5323b5cdc6"
16,"NonCompliant","0aa61e00-0a01-4a3c-9945-e93cffedf0e6"
16,"Compliant","1604f626-4d8d-4124-8bb8-b1e5f95562de"
16,"Compliant","a7aca53f-2ed4-4466-a25e-0b45ade68efd"
16,"Compliant","18ac0011-fb88-42b6-a025-b33b6f0d2cb3"
16,"Compliant","7698e800-9299-47a6-b3b6-5a0fee576eed"
17,"Compliant","0e80e269-43a4-4ae9-b5bc-178126b8a5cb"
18,"NonCompliant","a6abeaec-4d90-4a02-805f-6b26c4d3fbe9"
18,"NonCompliant","ea4d6841-2173-4317-9747-ff522a45120f"
20,"Compliant","0a075868-4c26-42ef-914c-5bc007359560"
20,"NonCompliant","a1181c5f-672a-477a-979a-7d58aa086233"
21,"Compliant","cf820ca0-f99e-4f3e-84fb-66e913812d21"
21,"Compliant","a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9"
21,"Compliant","1b8ca024-1d5c-4dec-8995-b1a932b41780"
21,"NonCompliant","7803067c-7d34-46e3-8c79-0ca68fc4036d"
21,"NonCompliant","1b8ca024-1d5c-4dec-8995-b1a932b41780"
21,"NonCompliant","a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9"
21,"Compliant","f8d36e2f-389b-4ee4-898d-21aeb69a0f45"
21,"Compliant","22bee202-a82f-4305-9a2a-6d7f44d4dedb"
21,"Compliant","2393d2cf-a342-44cd-a2e2-fe0188fd1234"
22,"NonCompliant","db4f9b05-5ffd-4b34-b714-3c710dbb3fd6"
22,"NonCompliant","ed9bd083-7bfb-4fec-bbb4-12635e096a09"
24,"NonCompliant","6edd7eda-6dd8-40f7-810d-67160c639cd9"
24,"NonCompliant","feedbf84-6b99-488c-acc2-71c829aa5ffc"
24,"Compliant","32e6bbec-16b6-44c2-be37-c5b672d103cf"
24,"NonCompliant","2d21331d-a4c2-4def-a9ad-ee4e1e023beb"
24,"Compliant","1f314764-cb73-4fc9-b863-8eca98ac36e9"
25,"NonCompliant","090c7b07-b4ed-4561-ad20-e9075f3ccaff"
25,"Compliant","546fe8d2-368d-4029-a418-6af48a7f61e5"
26,"NonCompliant","fd9903f1-38c2-4d36-8e44-5c1c20c561e8"
26,"NonCompliant","05f95bb8-8ef8-4cef-8cad-5d30f9912850"
27,"Compliant","72d04c29-f87d-4575-9731-419ff16a2757"
27,"NonCompliant","871b205b-57cf-4e1e-a234-492616998bf7"
28,"NonCompliant","6fac406b-40ca-413b-bf8e-0bf964659c25"
28,"Compliant","044985bb-afe1-42cd-8a36-9d5d42424537"
28,"Compliant","fe83a0eb-a853-422d-aac2-1bffd182c5d0"
29,"NonCompliant","aede300b-d67f-480a-ae26-4b3dfb1a1fdc"
30,"Compliant","89099bee-89e0-4b26-a5f4-165451757743"
30,"NonCompliant","34c877ad-507e-4c82-993e-3452a6e0ad3c"
30,"NonCompliant","91a78b24-f231-4a8a-8da9-02c35b2b6510"
30,"NonCompliant","2b9ad585-36bc-4615-b300-fd4435808332"
32,"NonCompliant","98728c90-32c7-4049-8429-847dc0f4fe37"
32,"Compliant","6edd7eda-6dd8-40f7-810d-67160c639cd9"
33,"NonCompliant","bf045164-79ba-4215-8f95-f8048dc1780b"
34,"NonCompliant","199d5677-e4d9-4264-9465-efe1839c06bd"
34,"NonCompliant","0c4bd2e8-8872-4f37-a654-03f6f38ddc76"
35,"NonCompliant","687aa49d-0982-40f8-bf6b-66d1da97a04b"
35,"NonCompliant","1b5ef780-c53c-4a64-87f3-bb9c8c8094ba"
35,"NonCompliant","801543d1-1953-4a90-b8b0-8cf6d41473a5"
35,"NonCompliant","af1d7e88-c1c8-4ea8-be1f-87bff0df9101"
35,"NonCompliant","a691eacb-474d-47e4-b287-b4813ca44222"
36,"NonCompliant","0a370ff3-6cab-4e85-8995-295fd854c5b8"
38,"Compliant","d416745a-506c-48b6-8ab1-83cb814bcaa3"
40,"Compliant","12d4fa5e-1f9f-4c21-97a9-b99b3c6611b5"
42,"Compliant","ef2a8f2a-b3d9-49cd-a8a8-9a3aaaf647d9"
42,"NonCompliant","55615ac9-af46-4a59-874e-391cc3dfb490"
42,"NonCompliant","4fa4b6c0-31ca-4c0d-b10d-24b96f62a751"
42,"NonCompliant","60d21c4f-21a3-4d94-85f4-b924e6aeeda4"
42,"Compliant","c9d007d0-c057-4772-b18c-01e546713bcd"
42,"NonCompliant","4733ea7b-a883-42fe-8cac-97454c2a9e4a"
42,"Compliant","abfb4388-5bf4-4ad7-ba82-2cd2f41ceae9"
42,"NonCompliant","cf820ca0-f99e-4f3e-84fb-66e913812d21"
44,"NonCompliant","2a1a9cdf-e04d-429a-8416-3bfb72a1b26f"
45,"Compliant","1e66c121-a66a-4b1f-9b83-0fd99bf0fc2d"
45,"NonCompliant","d38fc420-0735-4ef3-ac11-c806f651a570"
45,"Compliant","17k78e20-9358-41c9-923c-fb736d382a12"
49,"Compliant","0b60c0b2-2dc2-4e1c-b5c9-abbed971de53"
52,"NonCompliant","8c6a50c6-9ffd-4ae7-986f-5fa6111f9a54"
52,"Compliant","a1181c5f-672a-477a-979a-7d58aa086233"
56,"Compliant","4fa4b6c0-31ca-4c0d-b10d-24b96f62a751"
64,"NonCompliant","8c122334-9d20-4eb8-89ea-ac9a705b74ae"
70,"Compliant","37e0d2fe-28a5-43d6-a273-67d37d1f5606"
76,"Compliant","8c122334-9d20-4eb8-89ea-ac9a705b74ae"
80,"Compliant","e71308d3-144b-4262-b144-efdc3cc90517"
81,"Compliant","2d21331d-a4c2-4def-a9ad-ee4e1e023beb"
84,"NonCompliant","0a914e76-4921-4c19-b460-a2d36003525a"
84,"Compliant","404c3081-a854-4457-ae30-26a93ef643f9"
102,"NonCompliant","fa298e57-9444-42ba-bf04-86e8470e32c7"
102,"Compliant","d550e854-df1a-4de9-bf44-cd894b39a95e"
136,"NonCompliant","6c53d030-cc64-46f0-906d-2bc061cd1334"
136,"NonCompliant","1bc02227-0cb6-4e11-8f53-eb0b22eab7e8"
136,"NonCompliant","e15effd4-2278-4c65-a0da-4d6f6d1890e2"
140,"Compliant","5744710e-cc2f-4ee8-8809-3b11e89f4bc9"
140,"NonCompliant","95bccee9-a7f8-4bec-9ee9-62c3473701fc"
175,"Compliant","f0e6e85b-9b9f-4a4b-b67b-f730d42f1b0b"
